dataset,fold,threshold,precision,recall
DBLP-ACM,4,0.75,0.9932126696832579,0.9932126696832579
DBLP-ACM,4,0.76,0.9932126696832579,0.9932126696832579
DBLP-ACM,4,0.77,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.78,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.79,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.8,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.81,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.82,0.9931972789115646,0.9909502262443439
DBLP-ACM,4,0.83,0.9931818181818182,0.9886877828054299
DBLP-ACM,4,0.84,0.9931818181818182,0.9886877828054299
DBLP-ACM,4,0.85,0.9954441913439636,0.9886877828054299
DBLP-ACM,4,0.86,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.87,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.88,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.89,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.9,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.91,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.92,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.93,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.94,0.9954337899543378,0.9864253393665159
DBLP-ACM,4,0.95,0.9954128440366973,0.9819004524886877
Amazon-GoogleProducts,0,0.05,0.3407821229050279,0.9242424242424242
Amazon-GoogleProducts,0,0.06,0.3545994065281899,0.9053030303030303
Amazon-GoogleProducts,0,0.07,0.3686708860759494,0.8825757575757576
Amazon-GoogleProducts,0,0.08,0.3843594009983361,0.875
Amazon-GoogleProducts,0,0.09,0.39273356401384085,0.8598484848484849
Amazon-GoogleProducts,0,0.1,0.40942028985507245,0.8560606060606061
Amazon-GoogleProducts,0,0.11,0.42045454545454547,0.8409090909090909
Amazon-GoogleProducts,0,0.12,0.4266409266409266,0.8371212121212122
Amazon-GoogleProducts,0,0.13,0.4365079365079365,0.8333333333333334
Amazon-GoogleProducts,0,0.14,0.439918533604888,0.8181818181818182
Amazon-GoogleProducts,0,0.15,0.4490644490644491,0.8181818181818182
Amazon-GoogleProducts,0,0.16,0.46203904555314534,0.8068181818181818
Amazon-GoogleProducts,0,0.17,0.46292134831460674,0.7803030303030303
Amazon-GoogleProducts,0,0.18,0.47465437788018433,0.7803030303030303
Amazon-GoogleProducts,0,0.19,0.4834123222748815,0.7727272727272727
Amazon-GoogleProducts,0,0.2,0.4888888888888889,0.75
Amazon-GoogleProducts,0,0.21,0.5,0.7424242424242424
Amazon-GoogleProducts,0,0.22,0.5012987012987012,0.7310606060606061
Amazon-GoogleProducts,0,0.23,0.5079787234042553,0.7234848484848485
Amazon-GoogleProducts,0,0.24,0.5150684931506849,0.7121212121212122
Amazon-GoogleProducts,0,0.25,0.5224719101123596,0.7045454545454546
Amazon-GoogleProducts,0,0.26,0.5240793201133145,0.7007575757575758
Amazon-GoogleProducts,0,0.27,0.5258620689655172,0.6931818181818182
Amazon-GoogleProducts,0,0.28,0.5323529411764706,0.6856060606060606
Amazon-GoogleProducts,0,0.29,0.5315315315315315,0.6704545454545454
Amazon-GoogleProducts,0,0.3,0.5337423312883436,0.6590909090909091
Amazon-GoogleProducts,0,0.31,0.5411392405063291,0.6477272727272727
Amazon-GoogleProducts,0,0.32,0.5490196078431373,0.6363636363636364
Amazon-GoogleProducts,0,0.33,0.5533333333333333,0.6287878787878788
Amazon-GoogleProducts,0,0.34,0.5559322033898305,0.6212121212121212
Amazon-GoogleProducts,0,0.35,0.5649122807017544,0.6098484848484849
Amazon-GoogleProducts,0,0.36,0.5781818181818181,0.6022727272727273
Amazon-GoogleProducts,0,0.37,0.5787545787545788,0.5984848484848485
Amazon-GoogleProducts,0,0.38,0.5789473684210527,0.5833333333333334
Amazon-GoogleProducts,0,0.39,0.5836575875486382,0.5681818181818182
Amazon-GoogleProducts,0,0.4,0.5889328063241107,0.5643939393939394
Amazon-GoogleProducts,0,0.41,0.592,0.5606060606060606
Amazon-GoogleProducts,0,0.42,0.5934959349593496,0.553030303030303
Amazon-GoogleProducts,0,0.43,0.6050420168067226,0.5454545454545454
Amazon-GoogleProducts,0,0.44,0.6075949367088608,0.5454545454545454
Amazon-GoogleProducts,0,0.45,0.6130434782608696,0.5340909090909091
Amazon-GoogleProducts,0,0.46,0.6171171171171171,0.5189393939393939
Amazon-GoogleProducts,0,0.47,0.6227272727272727,0.5189393939393939
Amazon-GoogleProducts,0,0.48,0.627906976744186,0.5113636363636364
Amazon-GoogleProducts,0,0.49,0.6428571428571429,0.5113636363636364
Amazon-GoogleProducts,0,0.5,0.6421568627450981,0.4962121212121212
Amazon-GoogleProducts,0,0.51,0.6428571428571429,0.4772727272727273
Amazon-GoogleProducts,0,0.52,0.6507936507936508,0.4659090909090909
Amazon-GoogleProducts,0,0.53,0.654054054054054,0.4583333333333333
Amazon-GoogleProducts,0,0.54,0.657608695652174,0.4583333333333333
Amazon-GoogleProducts,0,0.55,0.6610169491525424,0.4431818181818182
Amazon-GoogleProducts,0,0.56,0.6745562130177515,0.4318181818181818
Amazon-GoogleProducts,0,0.57,0.6746987951807228,0.42424242424242425
Amazon-GoogleProducts,0,0.58,0.6687116564417178,0.4128787878787879
Amazon-GoogleProducts,0,0.59,0.6903225806451613,0.4053030303030303
Amazon-GoogleProducts,0,0.6,0.695364238410596,0.3977272727272727
Amazon-GoogleProducts,0,0.61,0.7027027027027027,0.3939393939393939
Amazon-GoogleProducts,0,0.62,0.7013888888888888,0.38257575757575757
Amazon-GoogleProducts,0,0.63,0.7021276595744681,0.375
Amazon-GoogleProducts,0,0.64,0.6934306569343066,0.35984848484848486
Amazon-GoogleProducts,0,0.65,0.6893939393939394,0.3446969696969697
Amazon-GoogleProducts,0,0.66,0.6825396825396826,0.32575757575757575
Amazon-GoogleProducts,0,0.67,0.7024793388429752,0.32196969696969696
Amazon-GoogleProducts,0,0.68,0.7168141592920354,0.3068181818181818
Amazon-GoogleProducts,0,0.69,0.7075471698113207,0.2840909090909091
Amazon-GoogleProducts,0,0.7,0.7070707070707071,0.26515151515151514
Amazon-GoogleProducts,0,0.71,0.717391304347826,0.25
Amazon-GoogleProducts,0,0.72,0.7272727272727273,0.24242424242424243
Amazon-GoogleProducts,0,0.73,0.7228915662650602,0.22727272727272727
Amazon-GoogleProducts,0,0.74,0.7027027027027027,0.19696969696969696
Amazon-GoogleProducts,0,0.75,0.7121212121212122,0.17803030303030304
Amazon-GoogleProducts,0,0.76,0.6833333333333333,0.1553030303030303
Amazon-GoogleProducts,0,0.77,0.6724137931034483,0.14772727272727273
Amazon-GoogleProducts,0,0.78,0.62,0.11742424242424243
Amazon-GoogleProducts,0,0.79,0.6326530612244898,0.11742424242424243
Amazon-GoogleProducts,0,0.8,0.6382978723404256,0.11363636363636363
Amazon-GoogleProducts,0,0.81,0.6304347826086957,0.10984848484848485
Amazon-GoogleProducts,0,0.82,0.65,0.09848484848484848
Amazon-GoogleProducts,0,0.83,0.631578947368421,0.09090909090909091
Amazon-GoogleProducts,0,0.84,0.6666666666666666,0.07575757575757576
Amazon-GoogleProducts,0,0.85,0.68,0.06439393939393939
Amazon-GoogleProducts,0,0.86,0.6521739130434783,0.056818181818181816
Amazon-GoogleProducts,0,0.87,0.6190476190476191,0.04924242424242424
Amazon-GoogleProducts,0,0.88,0.8181818181818182,0.03409090909090909
Amazon-GoogleProducts,0,0.89,0.8,0.030303030303030304
Amazon-GoogleProducts,0,0.9,0.6666666666666666,0.015151515151515152
Amazon-GoogleProducts,0,0.91,0.6,0.011363636363636364
Amazon-GoogleProducts,0,0.92,1.0,0.007575757575757576
Amazon-GoogleProducts,0,0.93,1.0,0.007575757575757576
Amazon-GoogleProducts,0,0.94,1.0,0.007575757575757576
Amazon-GoogleProducts,0,0.95,1.0,0.003787878787878788
Amazon-GoogleProducts,1,0.05,0.36881559220389803,0.9111111111111111
Amazon-GoogleProducts,1,0.06,0.3864734299516908,0.8888888888888888
Amazon-GoogleProducts,1,0.07,0.4065180102915952,0.8777777777777778
Amazon-GoogleProducts,1,0.08,0.4151624548736462,0.8518518518518519
Amazon-GoogleProducts,1,0.09,0.4245810055865922,0.8444444444444444
Amazon-GoogleProducts,1,0.1,0.42911877394636017,0.8296296296296296
Amazon-GoogleProducts,1,0.11,0.4358974358974359,0.8185185185185185
Amazon-GoogleProducts,1,0.12,0.4444444444444444,0.8148148148148148
Amazon-GoogleProducts,1,0.13,0.4524793388429752,0.8111111111111111
Amazon-GoogleProducts,1,0.14,0.4607218683651805,0.8037037037037037
Amazon-GoogleProducts,1,0.15,0.47161572052401746,0.8
Amazon-GoogleProducts,1,0.16,0.48409090909090907,0.7888888888888889
Amazon-GoogleProducts,1,0.17,0.49184149184149184,0.7814814814814814
Amazon-GoogleProducts,1,0.18,0.498812351543943,0.7777777777777778
Amazon-GoogleProducts,1,0.19,0.5024038461538461,0.774074074074074
Amazon-GoogleProducts,1,0.2,0.5123762376237624,0.7666666666666667
Amazon-GoogleProducts,1,0.21,0.5203045685279187,0.7592592592592593
Amazon-GoogleProducts,1,0.22,0.5284974093264249,0.7555555555555555
Amazon-GoogleProducts,1,0.23,0.5376344086021505,0.7407407407407407
Amazon-GoogleProducts,1,0.24,0.5371900826446281,0.7222222222222222
Amazon-GoogleProducts,1,0.25,0.5340909090909091,0.6962962962962963
Amazon-GoogleProducts,1,0.26,0.5346820809248555,0.6851851851851852
Amazon-GoogleProducts,1,0.27,0.5414201183431953,0.6777777777777778
Amazon-GoogleProducts,1,0.28,0.5468277945619335,0.6703703703703704
Amazon-GoogleProducts,1,0.29,0.5504587155963303,0.6666666666666666
Amazon-GoogleProducts,1,0.3,0.5572755417956656,0.6666666666666666
Amazon-GoogleProducts,1,0.31,0.5642633228840125,0.6666666666666666
Amazon-GoogleProducts,1,0.32,0.5705128205128205,0.6592592592592592
Amazon-GoogleProducts,1,0.33,0.5751633986928104,0.6518518518518519
Amazon-GoogleProducts,1,0.34,0.5833333333333334,0.6481481481481481
Amazon-GoogleProducts,1,0.35,0.6,0.6444444444444445
Amazon-GoogleProducts,1,0.36,0.6048951048951049,0.6407407407407407
Amazon-GoogleProducts,1,0.37,0.6142857142857143,0.6370370370370371
Amazon-GoogleProducts,1,0.38,0.6142857142857143,0.6370370370370371
Amazon-GoogleProducts,1,0.39,0.6165413533834586,0.6074074074074074
Amazon-GoogleProducts,1,0.4,0.6188679245283019,0.6074074074074074
Amazon-GoogleProducts,1,0.41,0.6153846153846154,0.5925925925925926
Amazon-GoogleProducts,1,0.42,0.61328125,0.5814814814814815
Amazon-GoogleProducts,1,0.43,0.6190476190476191,0.5777777777777777
Amazon-GoogleProducts,1,0.44,0.6229508196721312,0.562962962962963
Amazon-GoogleProducts,1,0.45,0.6371308016877637,0.5592592592592592
Amazon-GoogleProducts,1,0.46,0.645021645021645,0.5518518518518518
Amazon-GoogleProducts,1,0.47,0.6506550218340611,0.5518518518518518
Amazon-GoogleProducts,1,0.48,0.6517857142857143,0.5407407407407407
Amazon-GoogleProducts,1,0.49,0.6712962962962963,0.5370370370370371
Amazon-GoogleProducts,1,0.5,0.6728971962616822,0.5333333333333333
Amazon-GoogleProducts,1,0.51,0.676056338028169,0.5333333333333333
Amazon-GoogleProducts,1,0.52,0.6746411483253588,0.5222222222222223
Amazon-GoogleProducts,1,0.53,0.695,0.5148148148148148
Amazon-GoogleProducts,1,0.54,0.6855670103092784,0.4925925925925926
Amazon-GoogleProducts,1,0.55,0.6951871657754011,0.48148148148148145
Amazon-GoogleProducts,1,0.56,0.6983240223463687,0.46296296296296297
Amazon-GoogleProducts,1,0.57,0.7085714285714285,0.45925925925925926
Amazon-GoogleProducts,1,0.58,0.7192982456140351,0.45555555555555555
Amazon-GoogleProducts,1,0.59,0.7261904761904762,0.45185185185185184
Amazon-GoogleProducts,1,0.6,0.7300613496932515,0.44074074074074077
Amazon-GoogleProducts,1,0.61,0.7354838709677419,0.4222222222222222
Amazon-GoogleProducts,1,0.62,0.738562091503268,0.4185185185185185
Amazon-GoogleProducts,1,0.63,0.7414965986394558,0.40370370370370373
Amazon-GoogleProducts,1,0.64,0.75177304964539,0.3925925925925926
Amazon-GoogleProducts,1,0.65,0.7553956834532374,0.3888888888888889
Amazon-GoogleProducts,1,0.66,0.7573529411764706,0.3814814814814815
Amazon-GoogleProducts,1,0.67,0.7461538461538462,0.3592592592592593
Amazon-GoogleProducts,1,0.68,0.7580645161290323,0.34814814814814815
Amazon-GoogleProducts,1,0.69,0.7586206896551724,0.32592592592592595
Amazon-GoogleProducts,1,0.7,0.7777777777777778,0.3111111111111111
Amazon-GoogleProducts,1,0.71,0.7669902912621359,0.29259259259259257
Amazon-GoogleProducts,1,0.72,0.7849462365591398,0.27037037037037037
Amazon-GoogleProducts,1,0.73,0.7790697674418605,0.24814814814814815
Amazon-GoogleProducts,1,0.74,0.7777777777777778,0.23333333333333334
Amazon-GoogleProducts,1,0.75,0.7763157894736842,0.21851851851851853
Amazon-GoogleProducts,1,0.76,0.7536231884057971,0.1925925925925926
Amazon-GoogleProducts,1,0.77,0.7538461538461538,0.1814814814814815
Amazon-GoogleProducts,1,0.78,0.7868852459016393,0.17777777777777778
Amazon-GoogleProducts,1,0.79,0.8076923076923077,0.15555555555555556
Amazon-GoogleProducts,1,0.8,0.782608695652174,0.13333333333333333
Amazon-GoogleProducts,1,0.81,0.7894736842105263,0.1111111111111111
Amazon-GoogleProducts,1,0.82,0.7777777777777778,0.1037037037037037
Amazon-GoogleProducts,1,0.83,0.7575757575757576,0.09259259259259259
Amazon-GoogleProducts,1,0.84,0.7419354838709677,0.08518518518518518
Amazon-GoogleProducts,1,0.85,0.7142857142857143,0.07407407407407407
Amazon-GoogleProducts,1,0.86,0.6956521739130435,0.05925925925925926
Amazon-GoogleProducts,1,0.87,0.7857142857142857,0.040740740740740744
Amazon-GoogleProducts,1,0.88,0.8181818181818182,0.03333333333333333
Amazon-GoogleProducts,1,0.89,0.7777777777777778,0.025925925925925925
Amazon-GoogleProducts,1,0.9,1.0,0.022222222222222223
Amazon-GoogleProducts,1,0.91,1.0,0.003703703703703704
Amazon-GoogleProducts,1,0.92,0.0,0.0
Amazon-GoogleProducts,1,0.93,0.0,0.0
Amazon-GoogleProducts,1,0.94,0.0,0.0
Amazon-GoogleProducts,1,0.95,0.0,0.0
Amazon-GoogleProducts,2,0.05,0.3666146645865835,0.8801498127340824
Amazon-GoogleProducts,2,0.06,0.3925549915397631,0.8689138576779026
Amazon-GoogleProducts,2,0.07,0.41605839416058393,0.8539325842696629
Amazon-GoogleProducts,2,0.08,0.43378119001919385,0.846441947565543
Amazon-GoogleProducts,2,0.09,0.4495967741935484,0.8352059925093633
Amazon-GoogleProducts,2,0.1,0.459915611814346,0.8164794007490637
Amazon-GoogleProducts,2,0.11,0.46956521739130436,0.8089887640449438
Amazon-GoogleProducts,2,0.12,0.48089887640449436,0.8014981273408239
Amazon-GoogleProducts,2,0.13,0.4908256880733945,0.8014981273408239
Amazon-GoogleProducts,2,0.14,0.4953051643192488,0.7902621722846442
Amazon-GoogleProducts,2,0.15,0.5084745762711864,0.7865168539325843
Amazon-GoogleProducts,2,0.16,0.5151515151515151,0.7640449438202247
Amazon-GoogleProducts,2,0.17,0.5286458333333334,0.7602996254681648
Amazon-GoogleProducts,2,0.18,0.5370370370370371,0.7602996254681648
Amazon-GoogleProducts,2,0.19,0.5420054200542005,0.7490636704119851
Amazon-GoogleProducts,2,0.2,0.5469613259668509,0.7415730337078652
Amazon-GoogleProducts,2,0.21,0.5521126760563381,0.7340823970037453
Amazon-GoogleProducts,2,0.22,0.5590778097982709,0.7265917602996255
Amazon-GoogleProducts,2,0.23,0.564327485380117,0.7228464419475655
Amazon-GoogleProducts,2,0.24,0.5800604229607251,0.7191011235955056
Amazon-GoogleProducts,2,0.25,0.581039755351682,0.7116104868913857
Amazon-GoogleProducts,2,0.26,0.5833333333333334,0.7078651685393258
Amazon-GoogleProducts,2,0.27,0.5949367088607594,0.704119850187266
Amazon-GoogleProducts,2,0.28,0.6012861736334405,0.700374531835206
Amazon-GoogleProducts,2,0.29,0.6059602649006622,0.6853932584269663
Amazon-GoogleProducts,2,0.3,0.6161616161616161,0.6853932584269663
Amazon-GoogleProducts,2,0.31,0.627177700348432,0.6741573033707865
Amazon-GoogleProducts,2,0.32,0.6357142857142857,0.6666666666666666
Amazon-GoogleProducts,2,0.33,0.64,0.6591760299625468
Amazon-GoogleProducts,2,0.34,0.6420664206642066,0.651685393258427
Amazon-GoogleProducts,2,0.35,0.648854961832061,0.6367041198501873
Amazon-GoogleProducts,2,0.36,0.65625,0.6292134831460674
Amazon-GoogleProducts,2,0.37,0.6585365853658537,0.6067415730337079
Amazon-GoogleProducts,2,0.38,0.6639004149377593,0.599250936329588
Amazon-GoogleProducts,2,0.39,0.6638655462184874,0.5917602996254682
Amazon-GoogleProducts,2,0.4,0.6695278969957081,0.5842696629213483
Amazon-GoogleProducts,2,0.41,0.6753246753246753,0.5842696629213483
Amazon-GoogleProducts,2,0.42,0.6769911504424779,0.5730337078651685
Amazon-GoogleProducts,2,0.43,0.6801801801801802,0.5655430711610487
Amazon-GoogleProducts,2,0.44,0.680365296803653,0.5580524344569289
Amazon-GoogleProducts,2,0.45,0.6788990825688074,0.5543071161048689
Amazon-GoogleProducts,2,0.46,0.6844660194174758,0.5280898876404494
Amazon-GoogleProducts,2,0.47,0.6945812807881774,0.5280898876404494
Amazon-GoogleProducts,2,0.48,0.696969696969697,0.5168539325842697
Amazon-GoogleProducts,2,0.49,0.6994818652849741,0.5056179775280899
Amazon-GoogleProducts,2,0.5,0.703125,0.5056179775280899
Amazon-GoogleProducts,2,0.51,0.7074468085106383,0.49812734082397003
Amazon-GoogleProducts,2,0.52,0.7043010752688172,0.49063670411985016
Amazon-GoogleProducts,2,0.53,0.7087912087912088,0.48314606741573035
Amazon-GoogleProducts,2,0.54,0.7055555555555556,0.4756554307116105
Amazon-GoogleProducts,2,0.55,0.7005649717514124,0.46441947565543074
Amazon-GoogleProducts,2,0.56,0.7011494252873564,0.45692883895131087
Amazon-GoogleProducts,2,0.57,0.6923076923076923,0.43820224719101125
Amazon-GoogleProducts,2,0.58,0.7116564417177914,0.4344569288389513
Amazon-GoogleProducts,2,0.59,0.717948717948718,0.41947565543071164
Amazon-GoogleProducts,2,0.6,0.7302631578947368,0.4157303370786517
Amazon-GoogleProducts,2,0.61,0.7432432432432432,0.41198501872659177
Amazon-GoogleProducts,2,0.62,0.7517241379310344,0.40823970037453183
Amazon-GoogleProducts,2,0.63,0.7571428571428571,0.3970037453183521
Amazon-GoogleProducts,2,0.64,0.7480916030534351,0.36704119850187267
Amazon-GoogleProducts,2,0.65,0.7461538461538462,0.36329588014981273
Amazon-GoogleProducts,2,0.66,0.753968253968254,0.35580524344569286
Amazon-GoogleProducts,2,0.67,0.7542372881355932,0.3333333333333333
Amazon-GoogleProducts,2,0.68,0.7747747747747747,0.32209737827715357
Amazon-GoogleProducts,2,0.69,0.7727272727272727,0.31835205992509363
Amazon-GoogleProducts,2,0.7,0.7735849056603774,0.30711610486891383
Amazon-GoogleProducts,2,0.71,0.7714285714285715,0.30337078651685395
Amazon-GoogleProducts,2,0.72,0.77,0.2883895131086142
Amazon-GoogleProducts,2,0.73,0.7916666666666666,0.2846441947565543
Amazon-GoogleProducts,2,0.74,0.8043478260869565,0.27715355805243447
Amazon-GoogleProducts,2,0.75,0.8,0.2397003745318352
Amazon-GoogleProducts,2,0.76,0.8026315789473685,0.22846441947565543
Amazon-GoogleProducts,2,0.77,0.8208955223880597,0.20599250936329588
Amazon-GoogleProducts,2,0.78,0.8035714285714286,0.16853932584269662
Amazon-GoogleProducts,2,0.79,0.803921568627451,0.15355805243445692
Amazon-GoogleProducts,2,0.8,0.8222222222222222,0.13857677902621723
Amazon-GoogleProducts,2,0.81,0.813953488372093,0.13108614232209737
Amazon-GoogleProducts,2,0.82,0.8,0.1198501872659176
Amazon-GoogleProducts,2,0.83,0.8125,0.09737827715355805
Amazon-GoogleProducts,2,0.84,0.7931034482758621,0.08614232209737828
Amazon-GoogleProducts,2,0.85,0.7777777777777778,0.07865168539325842
Amazon-GoogleProducts,2,0.86,0.7391304347826086,0.06367041198501873
Amazon-GoogleProducts,2,0.87,0.7272727272727273,0.0599250936329588
Amazon-GoogleProducts,2,0.88,0.6842105263157895,0.04868913857677903
Amazon-GoogleProducts,2,0.89,0.6875,0.04119850187265917
Amazon-GoogleProducts,2,0.9,0.5454545454545454,0.02247191011235955
Amazon-GoogleProducts,2,0.91,0.42857142857142855,0.011235955056179775
Amazon-GoogleProducts,2,0.92,0.42857142857142855,0.011235955056179775
Amazon-GoogleProducts,2,0.93,0.4,0.00749063670411985
Amazon-GoogleProducts,2,0.94,0.0,0.0
Amazon-GoogleProducts,2,0.95,0.0,0.0
Amazon-GoogleProducts,3,0.05,0.34332833583208394,0.9015748031496063
Amazon-GoogleProducts,3,0.06,0.36044657097288674,0.889763779527559
Amazon-GoogleProducts,3,0.07,0.37520938023450584,0.8818897637795275
Amazon-GoogleProducts,3,0.08,0.3843478260869565,0.8700787401574803
Amazon-GoogleProducts,3,0.09,0.3971119133574007,0.8661417322834646
Amazon-GoogleProducts,3,0.1,0.4090909090909091,0.8503937007874016
Amazon-GoogleProducts,3,0.11,0.42376237623762375,0.84251968503937
Amazon-GoogleProducts,3,0.12,0.42768595041322316,0.8149606299212598
Amazon-GoogleProducts,3,0.13,0.43683083511777304,0.8031496062992126
Amazon-GoogleProducts,3,0.14,0.43982494529540483,0.7913385826771654
Amazon-GoogleProducts,3,0.15,0.4512471655328798,0.7834645669291339
Amazon-GoogleProducts,3,0.16,0.45642201834862384,0.7834645669291339
Amazon-GoogleProducts,3,0.17,0.4748201438848921,0.7795275590551181
Amazon-GoogleProducts,3,0.18,0.4802955665024631,0.7677165354330708
Amazon-GoogleProducts,3,0.19,0.48370927318295737,0.7598425196850394
Amazon-GoogleProducts,3,0.2,0.48711340206185566,0.7440944881889764
Amazon-GoogleProducts,3,0.21,0.4946808510638298,0.7322834645669292
Amazon-GoogleProducts,3,0.22,0.505464480874317,0.7283464566929134
Amazon-GoogleProducts,3,0.23,0.505524861878453,0.7204724409448819
Amazon-GoogleProducts,3,0.24,0.52,0.7165354330708661
Amazon-GoogleProducts,3,0.25,0.521865889212828,0.7047244094488189
Amazon-GoogleProducts,3,0.26,0.5301204819277109,0.6929133858267716
Amazon-GoogleProducts,3,0.27,0.5337423312883436,0.6850393700787402
Amazon-GoogleProducts,3,0.28,0.5391849529780565,0.6771653543307087
Amazon-GoogleProducts,3,0.29,0.5448717948717948,0.6692913385826772
Amazon-GoogleProducts,3,0.3,0.5490196078431373,0.6614173228346457
Amazon-GoogleProducts,3,0.31,0.5496688741721855,0.6535433070866141
Amazon-GoogleProducts,3,0.32,0.5521885521885522,0.6456692913385826
Amazon-GoogleProducts,3,0.33,0.5644599303135889,0.6377952755905512
Amazon-GoogleProducts,3,0.34,0.5755395683453237,0.6299212598425197
Amazon-GoogleProducts,3,0.35,0.572992700729927,0.6181102362204725
Amazon-GoogleProducts,3,0.36,0.5805243445692884,0.610236220472441
Amazon-GoogleProducts,3,0.37,0.5862068965517241,0.6023622047244095
Amazon-GoogleProducts,3,0.38,0.58203125,0.5866141732283464
Amazon-GoogleProducts,3,0.39,0.5843137254901961,0.5866141732283464
Amazon-GoogleProducts,3,0.4,0.5863453815261044,0.5748031496062992
Amazon-GoogleProducts,3,0.41,0.5846774193548387,0.5708661417322834
Amazon-GoogleProducts,3,0.42,0.5901639344262295,0.5669291338582677
Amazon-GoogleProducts,3,0.43,0.592436974789916,0.5551181102362205
Amazon-GoogleProducts,3,0.44,0.5982532751091703,0.5393700787401575
Amazon-GoogleProducts,3,0.45,0.5964912280701754,0.5354330708661418
Amazon-GoogleProducts,3,0.46,0.6018099547511312,0.5236220472440944
Amazon-GoogleProducts,3,0.47,0.6132075471698113,0.5118110236220472
Amazon-GoogleProducts,3,0.48,0.6153846153846154,0.5039370078740157
Amazon-GoogleProducts,3,0.49,0.6195121951219512,0.5
Amazon-GoogleProducts,3,0.5,0.6206896551724138,0.49606299212598426
Amazon-GoogleProducts,3,0.51,0.628140703517588,0.4921259842519685
Amazon-GoogleProducts,3,0.52,0.6368421052631579,0.4763779527559055
Amazon-GoogleProducts,3,0.53,0.6363636363636364,0.468503937007874
Amazon-GoogleProducts,3,0.54,0.6318681318681318,0.452755905511811
Amazon-GoogleProducts,3,0.55,0.6384180790960452,0.4448818897637795
Amazon-GoogleProducts,3,0.56,0.6473988439306358,0.4409448818897638
Amazon-GoogleProducts,3,0.57,0.6369047619047619,0.421259842519685
Amazon-GoogleProducts,3,0.58,0.639751552795031,0.40551181102362205
Amazon-GoogleProducts,3,0.59,0.6387096774193548,0.38976377952755903
Amazon-GoogleProducts,3,0.6,0.6486486486486487,0.3779527559055118
Amazon-GoogleProducts,3,0.61,0.647887323943662,0.36220472440944884
Amazon-GoogleProducts,3,0.62,0.6567164179104478,0.3464566929133858
Amazon-GoogleProducts,3,0.63,0.6615384615384615,0.33858267716535434
Amazon-GoogleProducts,3,0.64,0.6666666666666666,0.33070866141732286
Amazon-GoogleProducts,3,0.65,0.6942148760330579,0.33070866141732286
Amazon-GoogleProducts,3,0.66,0.6869565217391305,0.3110236220472441
Amazon-GoogleProducts,3,0.67,0.6991150442477876,0.3110236220472441
Amazon-GoogleProducts,3,0.68,0.7019230769230769,0.2874015748031496
Amazon-GoogleProducts,3,0.69,0.72,0.28346456692913385
Amazon-GoogleProducts,3,0.7,0.71875,0.27165354330708663
Amazon-GoogleProducts,3,0.71,0.7252747252747253,0.25984251968503935
Amazon-GoogleProducts,3,0.72,0.7191011235955056,0.25196850393700787
Amazon-GoogleProducts,3,0.73,0.7142857142857143,0.23622047244094488
Amazon-GoogleProducts,3,0.74,0.7051282051282052,0.21653543307086615
Amazon-GoogleProducts,3,0.75,0.7083333333333334,0.20078740157480315
Amazon-GoogleProducts,3,0.76,0.7058823529411765,0.1889763779527559
Amazon-GoogleProducts,3,0.77,0.6825396825396826,0.16929133858267717
Amazon-GoogleProducts,3,0.78,0.7068965517241379,0.16141732283464566
Amazon-GoogleProducts,3,0.79,0.7,0.1377952755905512
Amazon-GoogleProducts,3,0.8,0.7111111111111111,0.12598425196850394
Amazon-GoogleProducts,3,0.81,0.7142857142857143,0.11811023622047244
Amazon-GoogleProducts,3,0.82,0.7878787878787878,0.10236220472440945
Amazon-GoogleProducts,3,0.83,0.7777777777777778,0.08267716535433071
Amazon-GoogleProducts,3,0.84,0.8181818181818182,0.07086614173228346
Amazon-GoogleProducts,3,0.85,0.8333333333333334,0.05905511811023622
Amazon-GoogleProducts,3,0.86,0.875,0.05511811023622047
Amazon-GoogleProducts,3,0.87,0.9166666666666666,0.04330708661417323
Amazon-GoogleProducts,3,0.88,0.9090909090909091,0.03937007874015748
Amazon-GoogleProducts,3,0.89,0.875,0.027559055118110236
Amazon-GoogleProducts,3,0.9,0.8333333333333334,0.01968503937007874
Amazon-GoogleProducts,3,0.91,0.8,0.015748031496062992
Amazon-GoogleProducts,3,0.92,0.8,0.015748031496062992
Amazon-GoogleProducts,3,0.93,0.8,0.015748031496062992
Amazon-GoogleProducts,3,0.94,0.75,0.011811023622047244
Amazon-GoogleProducts,3,0.95,0.0,0.0
Amazon-GoogleProducts,4,0.05,0.31843575418994413,0.9306122448979591
Amazon-GoogleProducts,4,0.06,0.3338323353293413,0.9102040816326531
Amazon-GoogleProducts,4,0.07,0.3489827856025039,0.9102040816326531
